x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1051.6,842.6,80.0,1198.59,-47.03
-970.8,829.4,80.0,1144.11,-44.72
-888.0,821.0,0.0,1100.9,-42.17
-811.8,818.2,0.0,1062.59,-39.58
-742.2,819.0,0.0,1031.83,-36.45
-677.2,824.4,-80.0,1008.48,-33.19
-614.4,834.6,-80.0,993.77,-29.61
-553.2,848.8,-80.0,987.05,-26.02
-494.4,866.6,-80.0,985.47,-22.87
-440.4,884.4,-80.0,980.92,-20.47
-390.2,900.4,-80.0,971.79,-18.04
-341.8,914.2,-80.0,965.66,-14.94
-292.6,926.2,-80.0,965.29,-11.17
-241.8,936.4,-240.0,967.64,-7.66
-186.4,946.8,-240.0,973.24,-3.89
-126.6,958.0,-240.0,980.0,-0.12
-63.6,968.6,-390.0,988.21,3.83
0.4,978.2,-480.0,1003.85,7.61
63.0,988.8,-240.0,1028.59,10.3
120.8,1000.0,-320.0,1050.93,12.25
