x_mm,y_mm,speed_mms,distance_mm,angle_deg
-317.0,751.0,-480.0,815.16,-22.88
-366.0,773.0,-320.0,855.27,-25.34
-409.0,798.0,-320.0,896.71,-27.14
-445.0,828.0,-320.0,940.0,-28.26
-475.0,854.0,-320.0,977.21,-29.08
-510.0,864.0,-390.0,1003.29,-30.55
-553.0,874.0,-390.0,1034.26,-32.32
-598.0,874.0,-480.0,1059.0,-34.38
-644.0,880.0,-480.0,1090.48,-36.2
-687.0,882.0,-480.0,1117.99,-37.92
-730.0,889.0,-560.0,1150.31,-39.39
-774.0,908.0,-390.0,1193.12,-40.45
-813.0,953.0,-320.0,1252.67,-40.47
-832.0,998.0,-240.0,1299.32,-39.82
-852.0,1030.0,-320.0,1336.71,-39.6
-874.0,1050.0,-390.0,1366.15,-39.77
-883.0,1074.0,-160.0,1390.38,-39.43
-904.0,1111.0,-240.0,1432.32,-39.13
-902.0,1134.0,-160.0,1448.99,-38.5
-898.0,1180.0,-240.0,1482.84,-37.27
