x_mm,y_mm,speed_mms,distance_mm,angle_deg
58.3,1435.8,-80.0,1435.37,4.96
70.7,1425.3,-80.0,1437.85,4.71
81.6,1420.5,-160.0,1437.37,4.47
89.7,1419.7,-160.0,1436.92,4.23
95.7,1421.4,640.0,1435.7,4.11
101.6,1424.6,-80.0,1435.21,3.84
105.6,1427.7,0.0,1436.82,3.59
105.8,1430.3,-160.0,1437.4,3.31
103.0,1432.3,-80.0,1438.06,3.07
97.8,1433.6,-160.0,1439.65,2.75
91.8,1434.5,-80.0,1440.42,2.55
85.9,1435.1,0.0,1440.21,2.35
80.2,1435.7,-80.0,1440.05,2.19
74.9,1436.5,-80.0,1441.97,2.11
69.7,1437.9,-80.0,1446.9,2.02
65.2,1439.8,-80.0,1451.9,2.01
61.3,1442.0,-160.0,1456.89,2.01
58.1,1444.5,-80.0,1460.89,2.0
55.5,1447.2,80.0,1463.89,2.0
53.6,1449.9,80.0,1465.85,1.95
