x_mm,y_mm,speed_mms,distance_mm,angle_deg
-258.0,950.0,-160.0,984.41,-15.19
-217.0,980.0,-240.0,1003.74,-12.49
-170.0,1001.0,-160.0,1015.33,-9.64
-121.0,1021.0,-160.0,1028.14,-6.76
-73.0,1040.0,-240.0,1042.56,-4.02
-24.0,1059.0,-160.0,1059.27,-1.3
24.0,1074.0,-80.0,1074.27,1.28
74.0,1092.0,-160.0,1094.5,3.88
123.0,1102.0,-160.0,1108.84,6.37
177.0,1107.0,-80.0,1121.06,9.08
231.0,1109.0,-80.0,1132.8,11.77
282.0,1113.0,-160.0,1148.17,14.22
318.0,1110.0,-240.0,1154.65,15.99
357.0,1116.0,-240.0,1171.71,17.74
396.0,1118.0,-320.0,1186.06,19.5
442.0,1134.0,-390.0,1217.09,21.29
491.0,1152.0,-240.0,1252.27,23.08
533.0,1162.0,-160.0,1278.41,24.64
567.0,1176.0,-240.0,1305.55,25.74
594.0,1190.0,-320.0,1330.01,26.53
