x_mm,y_mm,speed_mms,distance_mm,angle_deg
499.6,1145.6,0.0,1268.08,23.71
502.9,1148.1,0.0,1270.2,23.82
506.4,1150.8,0.0,1274.06,23.99
510.1,1153.5,0.0,1277.92,24.16
513.5,1156.2,0.0,1280.57,24.2
516.5,1158.8,0.0,1282.21,24.37
518.7,1161.5,0.0,1284.45,24.37
520.8,1163.7,0.0,1285.19,24.55
523.2,1165.4,0.0,1286.86,24.71
526.2,1166.5,0.0,1287.63,24.89
530.0,1167.7,0.0,1294.69,25.04
534.0,1169.5,0.0,1303.15,25.11
538.0,1171.8,0.0,1311.61,25.18
542.0,1174.5,0.0,1319.17,25.26
546.0,1177.2,0.0,1321.84,25.3
549.6,1179.8,0.0,1320.93,25.32
553.5,1181.8,0.0,1319.04,25.55
558.0,1183.7,0.0,1321.58,25.98
563.6,1185.6,0.0,1328.22,26.57
570.6,1187.7,0.0,1337.26,27.24
