x_mm,y_mm,speed_mms,distance_mm,angle_deg
284.0,1195.0,0.0,1228.28,13.37
236.0,1217.0,-80.0,1239.67,10.97
182.0,1228.0,-80.0,1241.41,8.43
126.0,1232.0,-160.0,1238.43,5.84
67.0,1231.0,-160.0,1232.82,3.12
12.0,1232.0,-160.0,1232.06,0.56
-39.0,1240.0,-240.0,1240.61,-1.8
-86.0,1248.0,-320.0,1250.96,-3.94
-127.0,1257.0,-320.0,1263.4,-5.77
-178.0,1256.0,-320.0,1268.55,-8.07
-227.0,1274.0,-320.0,1294.07,-10.1
-288.0,1297.0,-320.0,1328.59,-12.52
-348.0,1346.0,-320.0,1390.26,-14.5
-402.0,1379.0,-390.0,1436.4,-16.25
-455.0,1397.0,-480.0,1469.23,-18.04
-504.0,1407.0,-560.0,1494.55,-19.71
-556.0,1429.0,-390.0,1533.35,-21.26
-609.0,1446.0,-640.0,1569.01,-22.84
-653.0,1471.0,-560.0,1609.43,-23.94
-683.0,1500.0,-390.0,1648.18,-24.48
