x_mm,y_mm,speed_mms,distance_mm,angle_deg
33.4,2698.0,-320.0,2668.15,0.6
28.2,2683.8,-80.0,2677.03,0.28
14.2,2682.2,80.0,2710.21,-0.72
-13.8,2705.6,0.0,2801.04,-2.19
-52.4,2747.0,0.0,2885.55,-3.22
-100.0,2806.8,0.0,2974.42,-4.05
-148.0,2880.0,0.0,3051.46,-4.27
-185.8,2954.4,0.0,3090.06,-4.14
-214.0,3014.2,0.0,3107.91,-4.58
-235.4,3059.2,0.0,3117.63,-4.95
-249.0,3087.4,0.0,3120.41,-5.11
-257.6,3102.0,-80.0,3127.68,-4.95
-268.0,3111.6,-80.0,3142.06,-5.02
-274.2,3121.2,-80.0,3158.35,-5.07
-274.0,3131.6,160.0,3169.35,-4.85
-268.8,3142.2,0.0,3171.03,-4.56
-259.6,3147.6,0.0,3150.97,-4.08
-242.6,3141.0,0.0,3102.82,-3.51
-215.6,3115.6,80.0,3022.43,-2.73
-179.2,3066.2,240.0,2912.27,-1.69
