x_mm,y_mm,speed_mms,distance_mm,angle_deg
32.2,2188.2,-160.0,2454.62,-1.28
-15.0,2325.0,0.0,2589.97,-2.74
-70.2,2458.2,0.0,2725.13,-4.15
-128.2,2585.0,0.0,2845.74,-4.98
-165.2,2700.0,-80.0,2913.08,-4.0
-183.6,2799.6,-80.0,2955.66,-2.85
-181.2,2879.2,-80.0,2987.1,-2.15
-155.8,2937.4,0.0,3009.81,-1.33
-111.4,2975.6,0.0,3026.1,-0.47
-67.0,3001.8,0.0,3037.06,0.36
-25.4,3020.4,0.0,3045.61,1.15
16.8,3033.6,0.0,3052.61,1.86
57.2,3042.6,0.0,3056.85,2.47
90.8,3047.6,0.0,3054.35,2.68
117.4,3049.4,0.0,3049.79,2.86
137.2,3048.8,0.0,3046.2,3.01
150.8,3046.2,0.0,3042.59,3.15
159.2,3042.2,0.0,3038.99,3.28
166.6,3038.2,0.0,3036.34,3.4
175.2,3034.6,0.0,3034.27,3.68
