x_mm,y_mm,speed_mms,distance_mm,angle_deg
444.5,556.1,-560.0,687.02,40.81
444.2,545.5,-390.0,690.5,40.89
444.7,537.3,-320.0,696.14,40.92
446.0,531.6,-160.0,701.13,40.89
448.2,528.4,-160.0,707.53,40.87
450.9,527.4,-80.0,712.62,40.73
453.9,528.4,-80.0,718.47,40.54
456.9,531.0,0.0,724.34,40.35
459.5,534.7,80.0,728.16,40.1
461.8,538.9,160.0,731.22,39.9
463.7,543.6,160.0,735.2,39.54
465.0,548.6,240.0,737.16,39.11
465.5,553.7,160.0,738.55,38.62
465.1,558.9,80.0,738.75,38.02
463.7,564.2,-80.0,739.83,37.37
461.3,569.6,-160.0,739.81,36.59
457.9,575.0,-240.0,739.92,35.82
453.5,580.6,-320.0,741.81,34.95
448.2,586.8,-480.0,745.8,33.9
441.8,593.7,-640.0,748.95,32.74
