x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1306.0,1460.0,-390.0,1958.89,-41.81
-1342.0,1477.0,-390.0,1995.62,-42.26
-1378.0,1479.0,-480.0,2021.47,-42.98
-1415.0,1492.0,-560.0,2056.28,-43.48
-1451.0,1516.0,-390.0,2098.49,-43.74
-1475.0,1542.0,-160.0,2133.87,-43.73
-1517.0,1580.0,-240.0,2190.36,-43.83
-1542.0,1604.0,-160.0,2224.99,-43.87
-1547.0,1608.0,-160.0,2231.34,-43.89
-1547.0,1607.0,-160.0,2230.62,-43.91
-1543.0,1618.0,160.0,2235.79,-43.64
-1536.0,1638.0,390.0,2245.52,-43.16
-1537.0,1648.0,0.0,2253.5,-43.0
-1532.0,1657.0,240.0,2256.7,-42.76
-1528.0,1662.0,160.0,2257.66,-42.59
-1520.0,1672.0,240.0,2259.64,-42.27
-1510.0,1685.0,160.0,2262.59,-41.86
-1496.0,1698.0,160.0,2263.01,-41.38
-1473.0,1722.0,480.0,2266.06,-40.54
-1444.0,1745.0,320.0,2264.99,-39.61
