x_mm,y_mm,speed_mms,distance_mm,angle_deg
-482.6,918.0,-80.0,1022.88,-21.15
-427.2,934.4,-160.0,1015.46,-19.02
-377.8,949.2,-320.0,1013.87,-16.92
-331.8,961.2,-320.0,1012.1,-14.01
-285.0,972.4,-390.0,1013.04,-10.52
-235.0,986.0,-560.0,1028.9,-6.64
-179.6,1007.8,-720.0,1070.36,-2.89
-118.2,1036.4,-880.0,1113.06,0.62
-57.2,1073.8,-720.0,1170.54,2.94
-2.8,1118.8,-480.0,1224.1,4.08
42.2,1170.4,-790.0,1284.38,4.73
74.0,1221.6,-720.0,1329.15,4.53
91.6,1276.2,-1190.0,1389.6,4.13
98.0,1333.8,-1440.0,1459.9,3.61
99.0,1395.6,-1280.0,1532.76,3.44
96.6,1461.0,-1760.0,1609.75,3.35
94.2,1535.8,-2000.0,1701.54,3.13
88.4,1614.0,-80.0,1778.42,2.29
74.6,1691.8,-80.0,1846.14,0.71
53.8,1769.2,-1040.0,1917.04,-0.36
