x_mm,y_mm,speed_mms,distance_mm,angle_deg
718.0,1830.0,0.0,1965.81,21.42
718.0,1829.0,0.0,1964.88,21.43
719.0,1826.0,0.0,1962.46,21.49
720.0,1824.0,0.0,1960.96,21.54
714.0,1839.0,80.0,1972.74,21.22
705.0,1862.0,0.0,1991.0,20.74
675.0,1929.0,0.0,2043.69,19.29
663.0,1931.0,-80.0,2041.65,18.95
661.0,1928.0,-160.0,2038.16,18.92
661.0,1926.0,0.0,2036.27,18.94
662.0,1922.0,80.0,2032.81,19.01
658.0,1915.0,80.0,2024.89,18.96
654.0,1907.0,240.0,2016.03,18.93
640.0,1886.0,240.0,1991.63,18.74
623.0,1867.0,240.0,1968.2,18.45
601.0,1842.0,320.0,1937.57,18.07
568.0,1822.0,240.0,1908.48,17.31
489.0,1789.0,160.0,1854.63,15.29
416.0,1763.0,240.0,1811.42,13.28
355.0,1737.0,160.0,1772.91,11.55
