x_mm,y_mm,speed_mms,distance_mm,angle_deg
-45.5,2062.7,160.0,1959.0,-0.09
-39.6,2044.3,-160.0,1943.03,0.32
-32.4,2024.5,-160.0,1928.15,0.71
-24.0,2003.7,-80.0,1912.4,1.17
-14.1,1982.8,-80.0,1900.66,1.51
-3.1,1962.3,80.0,1891.89,1.76
7.9,1942.5,0.0,1883.72,1.58
20.1,1927.0,0.0,1879.69,1.55
30.2,1914.6,0.0,1875.64,1.5
37.5,1904.1,240.0,1871.52,1.35
41.8,1895.0,0.0,1868.43,1.23
44.9,1887.1,-80.0,1864.47,1.29
47.1,1880.5,0.0,1862.57,1.42
48.1,1875.4,0.0,1861.64,1.51
47.9,1871.3,80.0,1859.62,1.48
46.9,1867.8,80.0,1856.62,1.48
46.7,1865.1,0.0,1856.67,1.54
46.8,1862.7,0.0,1855.73,1.61
47.4,1860.5,0.0,1853.82,1.7
49.0,1858.3,-80.0,1849.97,1.86
