x_mm,y_mm,speed_mms,distance_mm,angle_deg
429.0,2940.0,-480.0,2971.13,8.3
384.0,2961.0,-480.0,2985.8,7.39
342.0,2982.0,-480.0,3001.55,6.54
291.0,2981.0,0.0,2995.17,5.58
247.0,2984.0,0.0,2994.21,4.73
183.0,2989.0,80.0,2994.6,3.5
113.0,3005.0,80.0,3007.12,2.15
52.0,2999.0,80.0,2999.45,0.99
-9.0,2990.0,80.0,2990.01,-0.17
-64.0,2970.0,80.0,2970.69,-1.23
-105.0,2925.0,160.0,2926.88,-2.06
-141.0,2895.0,80.0,2898.43,-2.79
-184.0,2899.0,240.0,2904.83,-3.63
-230.0,2890.0,240.0,2899.14,-4.55
-255.0,2890.0,320.0,2901.23,-5.04
-298.0,2882.0,320.0,2897.37,-5.9
-331.0,2861.0,320.0,2880.08,-6.6
-356.0,2841.0,160.0,2863.22,-7.14
-377.0,2810.0,80.0,2835.18,-7.64
-418.0,2776.0,480.0,2807.29,-8.56
