x_mm,y_mm,speed_mms,distance_mm,angle_deg
-103.6,2212.1,720.0,1867.03,0.31
-83.3,2148.8,720.0,1786.22,0.9
-64.2,2080.2,390.0,1722.18,0.83
-45.9,2005.8,720.0,1647.17,0.83
-28.9,1929.1,640.0,1571.25,1.02
-15.2,1850.4,2150.0,1504.03,0.38
-3.8,1769.7,480.0,1436.0,0.04
5.5,1692.0,320.0,1372.04,0.42
14.3,1618.0,160.0,1317.32,1.26
21.1,1549.7,-80.0,1275.83,2.07
25.7,1487.8,-160.0,1249.26,2.57
29.2,1431.9,-160.0,1228.62,2.94
33.7,1380.9,160.0,1214.02,3.31
38.6,1336.7,-160.0,1207.21,3.47
43.6,1299.8,-160.0,1204.53,3.71
50.8,1269.1,0.0,1199.81,3.92
59.6,1245.0,-80.0,1198.31,4.26
67.9,1227.3,0.0,1198.61,4.45
74.0,1215.0,-720.0,1197.39,4.31
78.5,1206.7,0.0,1195.47,4.37
