x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1298.0,1183.0,-240.0,1756.22,-47.65
-1301.0,1198.0,-320.0,1768.56,-47.36
-1299.0,1211.0,-80.0,1775.93,-47.01
-1305.0,1231.0,-80.0,1793.99,-46.67
-1313.0,1242.0,160.0,1807.36,-46.59
-1335.0,1251.0,720.0,1829.54,-46.86
-1350.0,1260.0,160.0,1846.65,-46.97
-1355.0,1265.0,320.0,1853.71,-46.97
-1350.0,1268.0,160.0,1852.11,-46.79
-1344.0,1271.0,320.0,1849.8,-46.6
-1339.0,1274.0,160.0,1848.24,-46.42
-1332.0,1279.0,160.0,1846.64,-46.16
-1325.0,1284.0,240.0,1845.07,-45.9
-1318.0,1287.0,320.0,1842.14,-45.68
-1312.0,1288.0,390.0,1838.56,-45.53
-1308.0,1288.0,560.0,1835.7,-45.44
-1301.0,1288.0,560.0,1830.72,-45.29
-1293.0,1287.0,560.0,1824.34,-45.13
-1283.0,1284.0,880.0,1815.14,-44.98
-1272.0,1280.0,720.0,1804.55,-44.82
