x_mm,y_mm,speed_mms,distance_mm,angle_deg
218.67,1761.67,-320.0,1753.24,7.31
222.0,1737.0,320.0,1733.53,7.42
224.33,1717.33,560.0,1709.01,7.6
226.67,1692.67,560.0,1680.81,7.86
229.0,1668.0,320.0,1661.14,7.99
232.67,1641.67,480.0,1632.3,8.35
238.0,1615.0,320.0,1603.98,8.82
246.33,1583.67,240.0,1571.99,9.37
261.33,1542.0,80.0,1516.45,10.72
281.0,1490.0,80.0,1461.19,12.05
301.0,1436.0,80.0,1424.49,12.82
313.0,1390.0,80.0,1388.89,13.24
317.67,1360.67,-80.0,1378.42,13.38
318.33,1342.0,-160.0,1370.41,13.42
317.67,1335.33,-160.0,1368.97,13.35
316.33,1332.67,-80.0,1369.71,13.3
315.33,1333.0,-80.0,1370.69,13.29
314.67,1334.67,-80.0,1373.38,13.22
314.67,1336.33,-80.0,1374.58,13.25
314.33,1338.0,-80.0,1375.32,13.2
