x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1092.9,1107.9,240.0,1636.8,-46.49
-1122.4,1112.6,320.0,1636.11,-46.51
-1146.2,1116.5,390.0,1633.28,-46.51
-1165.3,1118.1,480.0,1630.41,-46.47
-1179.0,1118.4,480.0,1626.83,-46.39
-1185.8,1119.1,390.0,1621.8,-46.27
-1186.6,1120.2,240.0,1615.33,-46.1
-1181.4,1121.9,240.0,1608.16,-45.91
-1174.6,1122.7,320.0,1601.71,-45.68
-1169.2,1122.1,320.0,1595.27,-45.41
-1163.4,1121.3,320.0,1589.59,-45.25
-1156.6,1120.6,320.0,1582.5,-45.0
-1148.7,1120.0,240.0,1572.63,-44.69
-1139.8,1119.4,320.0,1562.8,-44.38
-1129.8,1119.0,320.0,1553.06,-43.96
-1115.3,1118.6,390.0,1517.37,-42.6
-1096.8,1117.8,390.0,1481.55,-41.36
-1073.6,1116.6,480.0,1441.31,-39.82
-1039.5,1113.4,560.0,1352.62,-36.52
-995.4,1108.2,480.0,1274.22,-33.05
