x_mm,y_mm,speed_mms,distance_mm,angle_deg
527.9,1078.0,0.0,1221.4,27.13
532.8,1079.3,0.0,1228.65,27.48
538.5,1081.0,0.0,1235.02,27.75
545.2,1083.0,0.0,1241.88,28.05
552.2,1085.1,0.0,1243.3,28.17
558.9,1087.0,0.0,1239.71,28.16
565.0,1088.4,0.0,1233.41,28.1
570.5,1089.2,0.0,1231.71,28.25
575.7,1089.5,0.0,1233.28,28.58
580.8,1089.2,0.0,1235.86,28.99
585.5,1088.4,0.0,1236.55,29.24
589.8,1087.1,0.0,1237.75,29.53
593.8,1085.3,0.0,1238.49,29.77
597.4,1083.0,0.0,1239.25,30.02
601.2,1080.6,0.0,1240.89,30.24
605.2,1078.5,0.0,1240.89,30.24
609.6,1077.0,0.0,1241.75,30.22
613.9,1075.9,0.0,1243.12,30.24
617.3,1074.9,0.0,1241.25,30.18
619.5,1074.0,80.0,1238.88,30.08
