x_mm,y_mm,speed_mms,distance_mm,angle_deg
-396.7,798.8,80.0,833.36,-9.88
-340.3,804.8,80.0,824.71,-6.13
-283.7,808.6,-80.0,810.59,-2.19
-227.0,809.4,-160.0,791.53,2.1
-170.4,807.6,-160.0,780.86,6.4
-114.3,803.6,-160.0,777.98,10.07
-58.8,798.5,-240.0,780.49,13.79
-4.9,793.3,-240.0,790.3,16.69
46.3,788.5,-320.0,808.28,18.61
94.8,784.9,-320.0,834.88,20.11
140.4,783.3,-240.0,863.71,21.25
182.3,783.9,-240.0,889.85,21.84
220.2,787.3,-240.0,912.93,22.41
253.5,794.0,0.0,931.24,22.88
281.2,803.2,80.0,941.23,22.75
304.4,814.0,160.0,948.31,22.83
323.2,826.0,160.0,954.34,23.07
338.8,838.5,160.0,961.57,23.47
352.8,850.0,160.0,966.73,24.31
365.3,858.9,160.0,965.34,25.26
