x_mm,y_mm,speed_mms,distance_mm,angle_deg
-592.0,3087.1,790.0,3082.73,-9.88
-578.5,3077.4,720.0,3064.08,-9.62
-564.9,3066.5,560.0,3048.45,-9.46
-551.6,3055.0,480.0,3034.66,-9.27
-538.3,3043.0,480.0,3021.05,-9.1
-525.2,3030.2,-560.0,3003.84,-8.98
-512.3,3016.7,640.0,2987.63,-8.86
-499.8,3002.4,640.0,2971.43,-8.73
-488.0,2987.2,160.0,2951.74,-8.67
-477.6,2967.0,-240.0,2887.04,-8.81
-468.2,2942.6,240.0,2826.67,-8.85
-458.5,2913.3,640.0,2759.39,-8.65
-444.0,2872.9,560.0,2627.23,-7.79
-424.7,2821.9,560.0,2502.57,-6.79
-400.4,2761.1,560.0,2386.6,-5.65
-371.7,2692.3,640.0,2286.26,-4.57
-339.5,2615.1,720.0,2184.36,-3.62
-305.1,2530.4,720.0,2092.74,-2.93
-269.1,2439.1,640.0,2006.8,-2.43
-232.0,2346.7,560.0,1930.31,-2.11
