x_mm,y_mm,speed_mms,distance_mm,angle_deg
585.7,1071.3,0.0,1192.28,26.72
572.7,1070.8,-160.0,1173.79,24.51
554.6,1071.2,-160.0,1160.41,21.86
531.0,1072.6,-160.0,1152.38,18.94
502.6,1074.1,-160.0,1138.48,16.43
469.4,1075.3,-160.0,1120.04,13.74
431.9,1076.8,-160.0,1106.69,11.1
389.5,1078.2,-240.0,1091.63,8.0
336.6,1078.7,-160.0,1073.54,1.81
274.1,1078.5,-160.0,1067.64,-4.03
202.7,1077.1,-240.0,1065.97,-9.61
126.5,1073.8,-320.0,1070.91,-14.88
46.1,1068.7,-320.0,1091.36,-19.93
-36.9,1061.7,-390.0,1117.29,-24.09
-122.5,1054.5,-390.0,1151.33,-27.63
-208.7,1047.8,-480.0,1182.23,-30.27
-295.0,1042.1,-560.0,1217.1,-32.28
-380.1,1037.8,-480.0,1251.42,-33.96
-457.8,1035.0,-560.0,1282.21,-35.41
-529.3,1034.0,-390.0,1318.0,-36.83
