x_mm,y_mm,speed_mms,distance_mm,angle_deg
-445.6,2820.8,0.0,2872.87,-9.44
-457.6,2827.4,0.0,2877.15,-9.58
-465.4,2832.4,0.0,2878.3,-9.48
-468.4,2835.2,0.0,2874.21,-9.23
-466.6,2836.4,0.0,2870.18,-8.98
-464.8,2836.6,0.0,2872.4,-9.26
-462.4,2835.0,80.0,2867.29,-9.37
-460.0,2830.8,0.0,2855.62,-9.31
-459.6,2823.0,0.0,2835.4,-9.32
-458.4,2808.8,0.0,2799.12,-9.09
-450.4,2787.2,0.0,2759.46,-8.8
-438.8,2761.4,0.0,2730.8,-8.61
-426.2,2733.4,0.0,2707.56,-8.47
-414.0,2706.8,0.0,2694.56,-8.49
-406.8,2687.0,0.0,2695.75,-8.66
-404.8,2674.6,0.0,2696.66,-8.79
-407.0,2668.2,0.0,2700.86,-8.95
-412.8,2666.6,0.0,2704.09,-9.11
-419.2,2666.6,0.0,2699.47,-9.17
-424.8,2666.0,0.0,2697.15,-9.26
