x_mm,y_mm,speed_mms,distance_mm,angle_deg
276.33,1709.0,0.0,1735.05,8.72
263.0,1716.33,0.0,1744.86,8.2
249.0,1726.67,0.0,1753.82,7.7
234.67,1736.0,0.0,1756.83,7.19
219.33,1739.0,0.0,1747.83,6.67
190.67,1731.67,80.0,1722.46,4.96
148.33,1715.67,80.0,1697.55,3.14
92.33,1698.67,0.0,1685.36,1.19
21.0,1695.67,-80.0,1708.24,-2.18
-71.33,1707.0,-80.0,1738.76,-6.07
-178.67,1721.0,-80.0,1750.69,-9.44
-283.33,1721.33,-80.0,1749.54,-12.51
-379.67,1703.0,-80.0,1739.54,-15.78
-469.0,1675.33,-160.0,1735.15,-18.65
-550.33,1644.67,-160.0,1731.93,-21.08
-621.33,1618.67,-240.0,1737.19,-23.26
-683.0,1594.67,-160.0,1737.46,-25.21
-738.33,1571.0,-160.0,1734.8,-27.05
-793.0,1547.33,-160.0,1745.89,-29.13
-853.0,1532.33,-160.0,1782.73,-31.07
