x_mm,y_mm,speed_mms,distance_mm,angle_deg
121.9,1613.4,80.0,1601.04,4.55
122.6,1610.3,160.0,1598.13,4.59
123.5,1607.2,80.0,1596.22,4.64
124.4,1604.2,80.0,1595.31,4.67
125.4,1600.9,160.0,1591.4,4.72
126.2,1597.1,240.0,1585.34,4.7
126.8,1592.8,160.0,1578.2,4.65
127.4,1588.0,80.0,1568.07,4.61
127.6,1582.6,-80.0,1557.86,4.53
127.2,1577.0,80.0,1549.65,4.44
126.0,1571.0,80.0,1540.3,4.28
123.9,1564.6,0.0,1532.74,4.0
120.8,1557.6,-80.0,1524.15,3.69
116.5,1550.2,-80.0,1518.49,3.28
110.8,1542.8,-160.0,1513.81,2.8
100.7,1534.9,-160.0,1501.28,1.11
86.0,1526.3,-80.0,1487.12,-0.73
66.6,1517.0,-80.0,1471.57,-2.65
37.5,1507.1,-240.0,1463.67,-6.59
0.8,1495.3,-160.0,1448.22,-9.82
