x_mm,y_mm,speed_mms,distance_mm,angle_deg
-195.2,2253.4,640.0,1861.21,-2.06
-161.0,2160.1,480.0,1796.48,-2.33
-133.7,2075.7,160.0,1760.96,-2.7
-110.9,2003.7,390.0,1766.31,-2.21
-94.0,1945.0,160.0,1789.22,-2.11
-82.5,1896.8,320.0,1798.25,-2.14
-75.3,1859.3,0.0,1806.21,-2.09
-70.1,1831.2,320.0,1809.84,-1.74
-66.2,1811.9,320.0,1812.58,-1.45
-62.9,1800.4,320.0,1814.4,-1.2
-59.5,1795.8,320.0,1814.3,-1.04
-55.0,1797.7,160.0,1814.22,-0.88
-49.1,1802.9,320.0,1811.16,-0.76
-44.5,1807.1,240.0,1807.13,-0.7
-39.9,1808.5,240.0,1802.11,-0.64
-35.1,1808.5,160.0,1797.1,-0.61
-30.2,1806.9,560.0,1789.08,-0.54
-26.0,1803.7,720.0,1777.05,-0.42
-22.7,1798.8,640.0,1763.05,-0.42
-22.0,1789.2,320.0,1718.28,-1.03
