x_mm,y_mm,speed_mms,distance_mm,angle_deg
-27.8,1531.8,-240.0,1533.46,-3.85
-62.8,1531.4,-240.0,1539.82,-5.78
-105.6,1531.0,-320.0,1544.07,-7.74
-166.6,1531.4,-240.0,1566.59,-11.53
-237.8,1530.2,-160.0,1578.19,-15.06
-313.8,1521.8,-160.0,1564.43,-17.98
-392.8,1507.4,-320.0,1560.16,-20.64
-475.8,1489.6,-80.0,1569.91,-23.38
-550.8,1466.4,-320.0,1576.99,-25.87
-616.8,1441.6,-320.0,1583.54,-27.86
-682.0,1419.2,-320.0,1596.2,-30.45
-747.4,1397.2,-320.0,1609.85,-33.01
-812.8,1371.8,-80.0,1621.45,-35.87
-882.8,1346.8,-160.0,1658.88,-38.74
-960.4,1329.4,-160.0,1731.0,-40.67
-1044.8,1326.6,-80.0,1835.87,-42.11
-1134.0,1337.6,-320.0,1929.86,-43.28
-1219.2,1354.0,-320.0,1960.15,-44.59
-1299.6,1374.4,-160.0,2005.6,-45.89
-1373.2,1397.6,-80.0,2068.83,-46.31
