x_mm,y_mm,speed_mms,distance_mm,angle_deg
-687.0,1242.8,-480.0,1459.15,-32.55
-736.0,1238.8,-560.0,1495.89,-34.49
-792.0,1235.8,-240.0,1530.81,-36.66
-850.6,1228.6,-80.0,1554.57,-38.89
-909.6,1220.2,-240.0,1578.82,-40.53
-967.6,1213.0,-160.0,1606.63,-42.0
-1021.2,1203.2,-160.0,1626.37,-43.28
-1069.8,1192.0,-160.0,1646.89,-44.63
-1113.8,1179.8,-80.0,1658.5,-46.15
-1154.2,1164.8,240.0,1665.42,-47.51
-1190.6,1145.8,80.0,1669.69,-48.84
-1221.4,1127.4,-320.0,1674.16,-49.29
-1248.8,1110.0,240.0,1688.69,-50.02
-1270.4,1098.6,-160.0,1700.85,-50.06
-1288.2,1092.6,80.0,1712.75,-50.26
-1303.8,1094.6,240.0,1735.54,-50.28
-1321.4,1099.4,320.0,1756.96,-50.57
-1338.0,1107.2,480.0,1777.5,-50.78
-1353.2,1112.8,480.0,1777.3,-50.94
-1365.4,1115.6,240.0,1768.83,-51.17
