x_mm,y_mm,speed_mms,distance_mm,angle_deg
168.67,723.0,-320.0,787.28,14.27
190.33,755.33,-240.0,806.81,15.09
208.67,780.0,-240.0,828.3,15.55
222.33,803.0,-240.0,864.55,15.77
234.0,833.0,-390.0,902.88,15.74
243.67,868.67,-480.0,939.16,15.5
250.67,904.67,-480.0,974.24,15.23
256.33,938.0,-390.0,1003.8,15.13
261.0,976.0,-390.0,1052.89,14.58
264.67,1018.67,-160.0,1100.87,14.04
267.0,1059.67,-160.0,1124.64,13.84
267.67,1097.0,-160.0,1162.09,13.28
266.33,1134.33,-80.0,1208.95,12.56
263.0,1178.67,-160.0,1252.08,11.94
253.0,1218.67,-160.0,1273.25,10.73
232.33,1245.67,-240.0,1276.92,9.06
203.0,1262.67,-240.0,1287.41,7.63
171.67,1271.33,-80.0,1284.98,6.39
141.33,1280.67,-80.0,1293.69,4.88
110.67,1286.0,-80.0,1294.41,3.5
