x_mm,y_mm,speed_mms,distance_mm,angle_deg
705.6,1680.6,160.0,1822.08,22.69
704.4,1680.2,0.0,1823.69,22.57
703.2,1681.2,-80.0,1826.46,22.54
701.8,1682.6,-160.0,1824.62,22.56
700.6,1683.6,0.0,1820.92,22.61
700.4,1683.0,80.0,1818.92,22.7
701.2,1682.6,80.0,1823.39,22.71
702.6,1681.8,80.0,1825.47,22.79
704.6,1681.0,80.0,1824.79,22.9
707.0,1680.6,80.0,1823.73,22.98
708.8,1681.0,-80.0,1824.26,22.94
710.6,1681.0,-80.0,1826.88,22.97
711.8,1680.6,-240.0,1825.96,22.98
712.6,1680.8,-80.0,1827.27,23.0
713.0,1681.4,-80.0,1827.27,23.0
713.2,1682.4,80.0,1829.25,22.91
712.6,1683.6,80.0,1831.24,22.81
711.6,1685.6,80.0,1833.23,22.72
709.8,1687.8,240.0,1833.92,22.61
707.2,1689.8,240.0,1831.47,22.5
