x_mm,y_mm,speed_mms,distance_mm,angle_deg
369.0,1158.0,-790.0,1269.28,17.28
378.33,1210.33,-640.0,1318.17,16.94
384.0,1262.0,-560.0,1369.98,16.58
391.67,1313.33,-720.0,1423.36,16.32
394.33,1370.67,-1280.0,1485.65,15.3
395.33,1428.67,-480.0,1538.31,14.84
392.0,1483.33,-390.0,1578.92,14.3
388.33,1525.67,0.0,1605.85,13.72
382.67,1565.33,-1190.0,1649.66,13.21
378.67,1612.0,-1120.0,1712.25,12.75
379.67,1679.67,-2150.0,1804.34,12.29
383.33,1772.33,-1520.0,1923.54,11.64
388.0,1886.67,-1190.0,2050.81,11.02
392.0,2014.67,-1190.0,2183.21,10.45
396.0,2145.0,-1190.0,2309.9,9.97
388.67,2264.0,-80.0,2398.71,8.87
368.33,2364.0,80.0,2469.82,7.8
338.0,2442.67,80.0,2529.94,7.02
306.0,2507.33,0.0,2578.6,6.1
280.0,2556.67,0.0,2607.7,5.66
