x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1500.8,998.6,390.0,1754.53,-56.08
-1491.6,990.9,240.0,1731.78,-56.14
-1476.9,980.1,390.0,1662.44,-56.23
-1457.2,969.0,320.0,1600.04,-56.16
-1427.7,954.8,320.0,1491.33,-55.16
-1389.3,938.8,320.0,1398.85,-53.61
-1343.4,920.9,240.0,1318.39,-52.15
-1290.8,904.0,160.0,1264.29,-49.68
-1232.5,886.7,320.0,1210.54,-47.75
-1167.8,869.7,240.0,1157.54,-45.25
-1096.9,852.1,240.0,1096.73,-42.93
-1020.0,834.6,160.0,1035.21,-40.26
-940.7,820.3,80.0,978.2,-37.02
-858.6,809.0,-80.0,929.17,-33.14
-778.3,801.9,-240.0,887.24,-28.33
-699.2,797.7,-320.0,856.25,-23.03
-620.6,797.1,-480.0,842.52,-17.62
-542.2,796.7,-560.0,833.66,-12.47
-463.0,798.8,-560.0,841.45,-7.1
-384.2,803.1,-480.0,858.67,-2.27
