x_mm,y_mm,speed_mms,distance_mm,angle_deg
223.67,1198.0,-80.0,1220.38,9.96
211.0,1204.0,-80.0,1228.89,9.22
187.67,1217.67,-80.0,1247.67,7.14
156.0,1228.67,-160.0,1240.44,5.37
115.67,1232.33,-160.0,1226.36,3.55
75.0,1225.0,-240.0,1216.45,1.55
31.33,1216.0,-240.0,1208.09,-0.71
-33.33,1209.33,-80.0,1209.77,-5.6
-114.0,1201.67,-80.0,1211.17,-9.94
-208.67,1197.33,-320.0,1231.84,-14.05
-306.67,1210.67,-80.0,1310.45,-18.32
-407.0,1241.33,-320.0,1382.51,-21.65
-493.67,1267.67,-80.0,1391.24,-23.69
-559.33,1273.67,-80.0,1401.26,-25.76
-603.0,1258.67,80.0,1395.88,-27.34
-639.33,1233.33,80.0,1371.65,-29.14
-673.33,1199.67,160.0,1361.41,-31.48
-711.0,1162.33,80.0,1356.8,-33.76
-758.67,1134.33,80.0,1377.94,-36.05
-813.0,1114.67,80.0,1406.51,-38.42
