x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1470.1,1133.4,560.0,1789.94,-54.99
-1471.1,1110.8,640.0,1742.87,-56.18
-1467.3,1085.0,640.0,1695.51,-56.82
-1459.5,1056.4,640.0,1653.04,-57.43
-1448.1,1025.9,390.0,1611.64,-57.75
-1432.1,993.3,480.0,1567.1,-57.93
-1412.9,961.0,320.0,1532.25,-57.69
-1391.2,930.9,240.0,1505.52,-56.82
-1366.0,902.7,560.0,1466.35,-56.23
-1335.5,875.9,320.0,1409.02,-55.7
-1300.2,849.9,240.0,1351.69,-55.43
-1261.7,826.5,80.0,1292.93,-55.3
-1221.6,804.7,80.0,1241.14,-55.11
-1179.3,785.0,80.0,1192.12,-54.46
-1135.4,768.7,80.0,1157.4,-52.97
-1090.0,757.3,160.0,1131.11,-50.6
-1045.0,748.4,160.0,1116.66,-49.18
-999.8,739.4,240.0,1091.61,-47.75
-954.4,731.8,320.0,1063.65,-45.99
-910.0,726.9,320.0,1036.06,-44.02
