x_mm,y_mm,speed_mms,distance_mm,angle_deg
-662.0,715.2,0.0,960.44,-35.59
-609.8,743.4,-80.0,933.02,-32.26
-554.4,767.6,-80.0,908.46,-28.68
-494.4,785.8,-240.0,886.53,-24.45
-430.2,800.0,-390.0,875.76,-19.41
-360.2,814.0,-560.0,876.29,-13.8
-287.4,832.0,-390.0,889.16,-8.67
-213.8,854.0,-480.0,909.55,-4.29
-141.8,879.8,-560.0,936.03,-0.43
-75.8,908.8,-560.0,971.78,2.3
-22.4,942.2,-480.0,1019.65,3.26
17.2,978.2,-560.0,1060.93,3.46
45.6,1020.0,-560.0,1118.45,3.79
65.4,1065.8,-390.0,1168.63,4.52
82.6,1114.0,-480.0,1218.43,5.89
102.8,1161.0,-390.0,1263.05,7.23
128.4,1208.2,-480.0,1309.16,8.43
161.2,1250.6,-560.0,1349.16,10.16
197.8,1288.4,-480.0,1381.64,11.48
233.0,1322.0,-390.0,1412.45,12.3
