x_mm,y_mm,speed_mms,distance_mm,angle_deg
294.8,1612.8,-480.0,1720.85,8.49
277.2,1654.8,-560.0,1765.65,8.11
262.8,1696.2,320.0,1793.65,8.04
254.0,1733.6,-880.0,1813.49,7.73
246.0,1770.4,-720.0,1843.66,7.23
238.4,1804.6,-1280.0,1885.41,6.58
226.2,1841.2,-320.0,1940.13,5.56
202.6,1880.4,1040.0,1976.48,3.86
166.4,1928.2,-240.0,2036.97,1.77
118.0,1992.8,-80.0,2152.02,-0.27
60.0,2070.6,-640.0,2263.21,-1.87
-0.8,2161.8,320.0,2389.82,-2.78
-51.2,2265.2,-240.0,2491.84,-2.74
-83.2,2367.2,160.0,2547.85,-2.18
-94.8,2456.6,160.0,2599.89,-1.5
-83.2,2522.2,160.0,2590.05,-0.35
-52.2,2558.6,160.0,2569.3,0.87
-16.8,2567.6,80.0,2534.66,1.31
15.4,2560.8,80.0,2512.82,1.46
39.0,2539.0,80.0,2490.5,1.15
