x_mm,y_mm,speed_mms,distance_mm,angle_deg
-88.67,2609.67,0.0,2732.74,-3.0
-118.33,2685.67,0.0,2714.74,-2.58
-122.33,2716.0,0.0,2708.92,-2.16
-103.67,2728.33,0.0,2767.37,-1.8
-85.33,2765.67,0.0,2824.79,-1.36
-64.67,2815.33,0.0,2856.28,-0.8
-43.0,2848.67,0.0,2866.08,-0.44
-21.33,2862.33,0.0,2865.0,-0.04
6.33,2865.0,0.0,2864.32,0.86
64.0,2862.0,0.0,2860.99,3.03
150.67,2856.0,0.0,2858.67,5.18
256.0,2846.67,0.0,2858.63,7.21
352.33,2828.33,0.0,2836.34,8.92
437.0,2800.33,0.0,2810.04,10.5
509.0,2763.33,0.0,2785.0,11.92
572.0,2725.67,0.0,2761.59,13.17
626.33,2690.0,0.0,2740.43,14.26
672.67,2657.0,0.0,2721.34,15.21
711.67,2627.67,0.0,2705.87,16.0
738.0,2608.67,0.0,2706.16,16.18
