x_mm,y_mm,speed_mms,distance_mm,angle_deg
325.67,996.33,-640.0,1081.37,17.38
326.0,1037.33,-480.0,1131.29,16.8
322.67,1089.0,-720.0,1195.08,15.43
317.67,1149.33,-390.0,1251.49,14.25
309.0,1213.33,-640.0,1310.05,13.28
300.67,1271.67,-480.0,1358.96,12.45
293.33,1324.0,-560.0,1399.53,11.79
285.0,1371.67,-720.0,1444.61,11.01
277.33,1421.33,-1190.0,1500.49,10.37
268.0,1480.33,-1440.0,1568.37,9.47
258.67,1555.67,-2480.0,1662.6,8.58
249.67,1649.0,-1830.0,1772.73,7.88
240.0,1749.33,-390.0,1862.13,7.06
229.33,1834.33,-320.0,1911.24,6.49
213.67,1901.0,-240.0,1965.8,5.72
180.33,1988.33,0.0,2113.94,3.5
132.0,2105.33,80.0,2251.12,1.81
73.0,2243.67,80.0,2371.08,0.46
19.0,2368.33,80.0,2484.22,-0.76
-34.67,2490.33,0.0,2617.55,-1.97
