x_mm,y_mm,speed_mms,distance_mm,angle_deg
56.0,1466.3,240.0,1459.08,2.2
56.2,1465.0,80.0,1455.93,2.05
55.7,1463.3,0.0,1452.73,1.81
54.3,1461.2,-160.0,1448.47,1.46
51.7,1458.8,80.0,1445.25,1.07
47.6,1455.8,-80.0,1440.08,0.6
41.8,1452.8,-80.0,1438.0,0.08
33.0,1449.4,-160.0,1431.25,-1.08
23.1,1446.1,-160.0,1432.48,-1.48
11.9,1443.2,-240.0,1433.94,-2.08
-4.9,1441.5,-240.0,1445.35,-4.44
-27.2,1439.9,-160.0,1449.12,-6.78
-59.5,1436.2,0.0,1441.86,-11.08
-99.9,1430.0,-160.0,1433.77,-14.83
-147.2,1421.8,-320.0,1434.11,-18.12
-201.1,1412.8,-240.0,1448.13,-21.21
-262.3,1403.0,-240.0,1472.31,-24.48
-329.6,1392.7,-240.0,1501.19,-27.79
-406.5,1381.7,-160.0,1548.33,-31.37
-495.1,1373.8,-80.0,1647.17,-34.71
