x_mm,y_mm,speed_mms,distance_mm,angle_deg
35.67,2309.0,80.0,2261.42,2.03
81.33,2262.67,80.0,2221.58,3.25
121.0,2227.0,560.0,2208.59,4.08
149.0,2208.67,560.0,2211.09,4.25
162.0,2203.67,80.0,2209.17,4.28
165.33,2201.67,240.0,2203.34,4.35
167.0,2196.33,390.0,2195.51,4.41
171.0,2182.33,240.0,2168.24,4.68
177.0,2161.67,160.0,2143.0,4.95
185.67,2134.33,160.0,2116.0,5.29
194.67,2108.67,160.0,2093.96,5.59
203.33,2087.0,240.0,2080.73,5.82
211.0,2070.0,320.0,2067.53,6.05
216.33,2054.33,480.0,2048.85,6.16
220.67,2035.67,480.0,2026.42,6.35
225.33,2014.33,480.0,2005.46,6.64
232.33,1988.33,240.0,1973.77,7.01
240.0,1960.67,80.0,1946.73,7.29
245.67,1932.0,0.0,1922.2,7.44
248.33,1908.33,-80.0,1904.35,7.51
