x_mm,y_mm,speed_mms,distance_mm,angle_deg
-921.4,1033.5,160.0,1092.84,-34.37
-852.3,1009.6,80.0,1054.89,-30.92
-783.7,985.2,80.0,1026.87,-27.24
-715.7,963.7,80.0,1005.71,-23.68
-647.6,946.2,80.0,987.3,-19.96
-579.2,933.3,160.0,967.57,-16.02
-510.4,924.6,80.0,945.33,-11.9
-440.5,918.9,0.0,919.99,-7.56
-368.9,915.4,-160.0,903.02,-2.73
-297.4,913.2,-80.0,894.27,1.41
-227.3,912.3,-160.0,896.94,5.37
-160.6,911.7,-80.0,907.65,7.92
-97.6,911.4,-160.0,923.96,9.97
-37.4,911.2,-320.0,940.09,12.16
19.1,911.2,-320.0,955.6,13.8
70.4,911.7,-320.0,966.82,14.74
117.0,914.6,-240.0,991.74,15.86
159.3,920.6,-240.0,1017.83,17.26
196.8,930.1,-240.0,1050.82,18.42
230.4,942.1,-240.0,1075.34,19.45
