x_mm,y_mm,speed_mms,distance_mm,angle_deg
-51.6,1449.0,-240.0,1426.82,-9.56
-139.4,1427.8,-240.0,1417.52,-13.21
-232.0,1404.2,-160.0,1415.86,-16.58
-317.2,1384.4,-160.0,1430.18,-19.4
-395.0,1368.6,-240.0,1452.14,-21.62
-466.2,1355.6,-240.0,1467.18,-23.84
-532.4,1345.6,-320.0,1482.54,-26.22
-595.8,1336.0,-240.0,1494.43,-28.85
-660.0,1326.0,-240.0,1523.49,-31.5
-729.8,1316.8,-160.0,1575.4,-34.13
-802.8,1306.8,-160.0,1608.42,-36.56
-875.4,1296.4,-160.0,1633.89,-38.54
-948.8,1289.4,-80.0,1675.36,-40.5
-1017.6,1282.4,-320.0,1702.14,-42.05
-1082.6,1275.4,-240.0,1752.72,-43.61
-1147.0,1272.2,-240.0,1807.37,-45.09
-1209.6,1268.4,-320.0,1832.11,-46.59
-1264.8,1257.2,-240.0,1828.67,-48.24
-1315.0,1238.6,-240.0,1818.27,-49.91
-1355.4,1213.2,-240.0,1815.24,-51.01
