x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1123.5,1415.1,-320.0,2051.42,-39.98
-1162.1,1452.8,-390.0,2127.88,-40.75
-1206.6,1490.4,-390.0,2208.85,-41.51
-1252.8,1528.3,-480.0,2265.17,-41.37
-1299.3,1567.4,-480.0,2311.96,-40.84
-1342.4,1608.6,-560.0,2351.02,-39.96
-1378.4,1650.7,-640.0,2375.73,-38.47
-1406.5,1694.2,-640.0,2397.21,-36.74
-1422.5,1740.4,-390.0,2404.51,-34.36
-1424.9,1787.5,-320.0,2396.77,-32.56
-1418.8,1836.6,-240.0,2415.79,-31.35
-1403.6,1885.4,-240.0,2437.25,-30.5
-1381.0,1933.0,-240.0,2463.64,-30.17
-1356.7,1978.8,-480.0,2495.89,-30.16
-1333.2,2022.4,-480.0,2530.8,-30.3
-1309.7,2062.5,-160.0,2545.36,-30.06
-1284.1,2100.2,-80.0,2549.01,-28.65
-1256.4,2135.8,-160.0,2554.09,-26.94
-1229.6,2171.3,-160.0,2580.99,-24.96
-1202.2,2210.3,-160.0,2615.41,-22.86
