x_mm,y_mm,speed_mms,distance_mm,angle_deg
518.2,1079.3,0.0,1196.43,25.71
518.1,1078.9,0.0,1195.1,25.69
518.1,1078.5,0.0,1194.19,25.71
518.0,1078.1,0.0,1193.76,25.66
517.9,1077.7,0.0,1192.86,25.68
517.9,1077.2,0.0,1192.39,25.75
518.1,1076.7,0.0,1193.26,25.83
519.1,1076.5,0.0,1199.46,26.12
521.1,1076.6,0.0,1206.58,26.48
524.1,1077.1,0.0,1214.64,26.82
527.9,1078.0,0.0,1221.4,27.13
532.8,1079.3,0.0,1228.65,27.48
538.5,1081.0,0.0,1235.02,27.75
545.2,1083.0,0.0,1241.88,28.05
552.2,1085.1,0.0,1243.3,28.17
558.9,1087.0,0.0,1239.71,28.16
565.0,1088.4,0.0,1233.41,28.1
570.5,1089.2,0.0,1231.71,28.25
575.7,1089.5,0.0,1233.28,28.58
580.8,1089.2,0.0,1235.86,28.99
