x_mm,y_mm,speed_mms,distance_mm,angle_deg
-627.0,1656.0,-160.0,1770.72,-20.74
-685.0,1697.0,-160.0,1830.04,-21.98
-744.0,1717.0,-160.0,1871.26,-23.43
-815.0,1761.0,-80.0,1940.45,-24.83
-867.0,1778.0,-160.0,1978.12,-26.0
-907.0,1746.0,-80.0,1967.53,-27.45
-929.0,1657.0,-80.0,1899.66,-29.28
-960.0,1573.0,0.0,1842.8,-31.4
-999.0,1497.0,80.0,1799.72,-33.72
-1036.0,1453.0,0.0,1784.52,-35.49
-1098.0,1465.0,0.0,1830.8,-36.85
-1145.0,1468.0,0.0,1861.73,-37.95
-1174.0,1434.0,80.0,1853.28,-39.31
-1181.0,1386.0,160.0,1820.92,-40.43
-1188.0,1343.0,80.0,1793.04,-41.5
-1223.0,1386.0,-160.0,1848.44,-41.43
-1257.0,1421.0,80.0,1897.18,-41.5
-1251.0,1389.0,0.0,1869.31,-42.01
-1259.0,1361.0,160.0,1854.02,-42.77
-1274.0,1323.0,80.0,1836.68,-43.92
