x_mm,y_mm,speed_mms,distance_mm,angle_deg
269.0,902.0,-320.0,941.26,16.61
313.0,894.0,-320.0,947.21,19.3
358.0,894.0,-390.0,963.02,21.82
398.0,900.0,-390.0,984.08,23.86
424.0,888.0,-390.0,984.03,25.52
453.0,895.0,-390.0,1003.11,26.85
491.0,910.0,-480.0,1034.01,28.35
530.0,933.0,-390.0,1073.03,29.6
555.0,967.0,-240.0,1114.95,29.85
569.0,999.0,-390.0,1149.68,29.66
581.0,1032.0,-560.0,1184.31,29.38
594.0,1077.0,-480.0,1229.95,28.88
606.0,1130.0,-480.0,1282.24,28.2
611.0,1197.0,-1190.0,1343.92,27.04
621.0,1255.0,-880.0,1400.24,26.33
633.0,1313.0,-790.0,1457.62,25.74
644.0,1365.0,-880.0,1509.29,25.26
656.0,1424.0,-1360.0,1567.84,24.73
671.0,1493.0,-1590.0,1636.85,24.2
688.0,1583.0,-2390.0,1726.05,23.49
