x_mm,y_mm,speed_mms,distance_mm,angle_deg
377.3,848.3,-720.0,1010.56,21.54
376.1,867.7,-790.0,1039.69,20.79
374.6,889.3,-790.0,1071.79,20.02
374.0,917.3,-880.0,1148.63,19.16
372.8,951.2,-1120.0,1216.63,17.71
371.6,991.8,-1120.0,1295.94,16.59
370.5,1039.3,-1120.0,1377.89,15.62
370.6,1093.4,-1120.0,1456.57,14.84
373.5,1155.6,-2390.0,1558.42,14.76
380.0,1228.6,-2320.0,1695.74,14.86
390.0,1313.2,-2000.0,1847.06,14.77
404.0,1409.4,-2000.0,1999.86,14.75
421.9,1516.1,-2000.0,2144.67,14.75
442.2,1627.8,-2000.0,2277.1,14.76
466.4,1743.4,-2000.0,2394.53,14.81
493.3,1860.7,-2000.0,2498.11,14.82
522.5,1978.0,-2000.0,2586.42,14.85
553.6,2094.5,-2000.0,2662.36,14.89
584.0,2207.3,-2000.0,2726.65,14.9
612.1,2312.1,-2000.0,2780.76,14.92
