x_mm,y_mm,speed_mms,distance_mm,angle_deg
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
403.6,2123.0,-640.0,2206.9,11.18
