x_mm,y_mm,speed_mms,distance_mm,angle_deg
-94.0,2212.0,560.0,2214.0,-2.43
-61.0,2127.0,390.0,2127.87,-1.64
-31.0,2051.0,240.0,2051.23,-0.87
-13.0,1998.0,320.0,1998.04,-0.37
27.0,1971.0,1120.0,1971.18,0.78
50.0,1934.0,-240.0,1934.65,1.48
58.0,1908.0,-160.0,1908.88,1.74
61.0,1894.0,-240.0,1894.98,1.84
58.0,1884.0,160.0,1884.89,1.76
58.0,1876.0,80.0,1876.9,1.77
60.0,1869.0,-160.0,1869.96,1.84
58.0,1863.0,-80.0,1863.9,1.78
66.0,1856.0,-240.0,1857.17,2.04
67.0,1854.0,-80.0,1855.21,2.07
68.0,1853.0,80.0,1854.25,2.1
66.0,1852.0,0.0,1853.18,2.04
63.0,1852.0,80.0,1853.07,1.95
61.0,1857.0,80.0,1858.0,1.88
59.0,1859.0,0.0,1859.94,1.82
55.0,1863.0,0.0,1863.81,1.69
