x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1137.0,823.0,320.0,1403.6,-54.1
-1139.0,798.0,480.0,1390.73,-54.98
-1132.0,780.0,560.0,1374.71,-55.43
-1129.0,774.0,560.0,1368.84,-55.57
-1117.0,768.0,560.0,1355.55,-55.49
-1100.0,755.0,390.0,1334.18,-55.54
-1082.0,737.0,390.0,1309.16,-55.74
-1067.0,716.0,320.0,1284.97,-56.14
-1034.0,667.0,560.0,1230.47,-57.18
-1004.0,632.0,390.0,1186.36,-57.81
-972.0,596.0,560.0,1140.18,-58.48
-940.0,561.0,560.0,1094.68,-59.17
-911.0,529.0,560.0,1053.45,-59.86
-870.0,520.0,560.0,1013.56,-59.13
-824.0,499.0,560.0,963.32,-58.8
-776.0,478.0,560.0,911.41,-58.37
-730.0,459.0,560.0,862.31,-57.84
-679.0,457.0,390.0,818.47,-56.06
-633.0,436.0,390.0,768.63,-55.44
-573.0,431.0,240.0,717.0,-53.05
