x_mm,y_mm,speed_mms,distance_mm,angle_deg
596.6,1905.8,0.0,1989.2,17.8
602.2,1899.8,0.0,1985.66,17.95
606.8,1894.8,0.0,1984.38,18.02
610.2,1891.2,0.0,1984.38,18.02
612.4,1888.8,0.0,1984.38,18.02
613.6,1887.4,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
614.0,1887.0,0.0,1984.38,18.02
