x_mm,y_mm,speed_mms,distance_mm,angle_deg
127.0,1201.6,0.0,1212.23,6.68
130.1,1201.3,80.0,1210.36,6.74
133.0,1200.6,0.0,1207.5,6.8
135.5,1199.7,80.0,1205.63,6.86
137.4,1198.7,320.0,1202.41,6.78
138.8,1198.3,80.0,1202.18,6.69
139.5,1198.2,80.0,1201.72,6.5
139.1,1197.8,80.0,1197.97,6.18
137.3,1196.6,80.0,1192.85,5.68
134.1,1194.1,80.0,1183.76,5.14
126.4,1189.7,-80.0,1161.76,3.16
114.3,1184.0,-160.0,1145.19,1.05
97.9,1177.6,-160.0,1135.19,-1.06
76.8,1170.6,-240.0,1128.99,-3.4
46.5,1162.8,-320.0,1127.55,-8.21
7.3,1153.6,-240.0,1130.45,-12.88
-40.0,1142.4,-80.0,1133.27,-17.3
-93.5,1128.5,-80.0,1127.63,-21.1
-150.3,1111.1,-80.0,1108.45,-23.95
-210.3,1092.0,-240.0,1104.62,-26.57
