x_mm,y_mm,speed_mms,distance_mm,angle_deg
152.4,1043.2,0.0,1066.23,8.68
151.9,1044.8,0.0,1067.37,8.73
152.5,1046.6,0.0,1068.51,8.77
153.8,1048.4,-80.0,1068.51,8.77
155.9,1050.1,-80.0,1066.68,8.84
158.4,1051.8,-80.0,1066.84,8.9
160.8,1053.0,-80.0,1066.0,8.96
162.4,1053.9,240.0,1066.84,8.9
163.1,1054.4,-160.0,1067.52,8.78
163.4,1055.0,-160.0,1071.32,8.7
163.3,1055.8,-320.0,1073.99,8.57
162.5,1056.8,-560.0,1076.08,8.23
160.6,1057.9,-390.0,1076.67,7.69
157.4,1059.5,-240.0,1079.97,6.97
152.8,1061.9,-240.0,1084.44,6.25
146.3,1064.7,-320.0,1086.61,5.28
134.5,1068.6,-320.0,1093.05,2.52
117.7,1073.6,-320.0,1104.0,-0.16
95.5,1079.7,-390.0,1117.56,-3.03
62.6,1088.0,-640.0,1154.15,-8.32
