x_mm,y_mm,speed_mms,distance_mm,angle_deg
591.33,1732.33,480.0,1813.32,18.95
588.33,1714.0,480.0,1790.9,19.03
583.67,1691.67,320.0,1764.36,19.12
578.0,1662.33,240.0,1724.62,19.37
573.67,1633.0,80.0,1703.55,19.58
568.33,1607.33,390.0,1686.4,19.47
565.0,1589.0,-80.0,1669.44,19.67
561.0,1571.0,160.0,1648.66,19.82
557.33,1552.67,160.0,1630.9,19.75
551.33,1536.0,160.0,1616.3,19.67
544.67,1522.33,240.0,1603.32,19.64
539.67,1509.67,320.0,1590.06,19.7
536.67,1496.67,320.0,1576.55,19.84
536.0,1484.67,240.0,1568.77,20.02
537.67,1477.0,0.0,1570.15,20.15
540.67,1474.0,0.0,1571.18,20.26
543.0,1473.0,80.0,1568.37,20.3
546.0,1471.67,0.0,1569.52,20.51
551.0,1471.0,0.0,1574.57,20.79
558.0,1472.0,80.0,1578.58,20.97
