x_mm,y_mm,speed_mms,distance_mm,angle_deg
290.0,1910.0,-240.0,1931.89,8.63
330.0,1920.0,-160.0,1948.15,9.75
375.0,1916.0,-160.0,1952.35,11.07
421.0,1905.0,-80.0,1950.97,12.46
470.0,1872.0,-80.0,1930.1,14.09
513.0,1857.0,-80.0,1926.56,15.44
524.0,1871.0,80.0,1942.99,15.65
521.0,1870.0,240.0,1941.22,15.57
514.0,1861.0,160.0,1930.68,15.44
505.0,1849.0,80.0,1916.72,15.28
503.0,1845.0,80.0,1912.34,15.25
504.0,1844.0,0.0,1911.64,15.29
505.0,1848.0,-80.0,1915.76,15.28
506.0,1859.0,-80.0,1926.63,15.23
508.0,1870.0,-160.0,1937.77,15.2
505.0,1878.0,-160.0,1944.71,15.05
498.0,1881.0,-160.0,1945.81,14.83
495.0,1882.0,-80.0,1946.01,14.74
497.0,1881.0,-80.0,1945.55,14.8
501.0,1881.0,-80.0,1946.58,14.91
