x_mm,y_mm,speed_mms,distance_mm,angle_deg
-8.0,379.0,-560.0,379.08,-1.21
43.0,398.0,-560.0,400.32,6.17
96.0,421.0,-560.0,431.81,12.85
149.0,446.0,-560.0,470.23,18.47
201.0,477.0,-480.0,517.62,22.85
242.0,509.0,-320.0,563.6,25.43
280.0,533.0,-390.0,602.07,27.71
323.0,553.0,-480.0,640.42,30.29
352.0,574.0,-320.0,673.33,31.52
375.0,595.0,-390.0,703.31,32.22
396.0,631.0,-390.0,744.97,32.11
421.0,686.0,-390.0,804.88,31.54
444.0,721.0,-390.0,846.74,31.63
463.0,751.0,-390.0,882.25,31.65
475.0,788.0,-320.0,920.09,31.08
484.0,827.0,-240.0,958.22,30.34
494.0,852.0,-240.0,984.86,30.11
482.0,877.0,160.0,1000.73,28.79
458.0,900.0,160.0,1009.83,26.97
446.0,931.0,-160.0,1032.32,25.6
