x_mm,y_mm,speed_mms,distance_mm,angle_deg
125.67,2602.33,0.0,2742.47,2.88
136.0,2736.0,0.0,2869.22,2.72
135.67,2862.0,0.0,2983.97,2.55
132.0,2976.67,0.0,3085.61,2.36
127.0,3078.67,0.0,3174.31,2.18
121.33,3167.67,0.0,3250.07,2.05
116.33,3249.0,-160.0,3328.88,1.93
101.33,3350.67,-240.0,3477.83,1.25
78.0,3508.33,-160.0,3721.28,0.71
33.0,3722.33,-240.0,3969.07,-0.33
-8.0,3962.33,-160.0,4197.26,-0.64
-47.33,4192.0,-160.0,4410.59,-0.94
-71.67,4403.33,-160.0,4604.0,-1.19
-83.67,4588.0,-160.0,4751.72,-1.0
-80.67,4738.0,-240.0,4860.41,-0.74
-56.33,4849.33,-160.0,4937.05,-0.27
-21.0,4930.33,-160.0,4994.05,0.26
24.33,4989.0,-160.0,5036.53,0.83
72.67,5032.33,-160.0,5068.47,1.38
120.67,5064.33,-160.0,5092.74,1.88
