x_mm,y_mm,speed_mms,distance_mm,angle_deg
-289.8,837.8,-240.0,897.04,-11.18
-230.8,858.4,-240.0,899.77,-7.54
-173.4,876.6,-320.0,907.85,-3.66
-115.4,892.4,-480.0,921.0,0.19
-56.2,907.4,-560.0,940.32,4.02
5.2,922.0,-720.0,962.24,7.94
64.2,938.2,-240.0,988.97,10.31
112.4,954.6,320.0,1004.8,10.49
145.6,969.8,240.0,1011.22,9.62
164.8,982.0,-80.0,1012.05,9.21
169.6,992.2,-80.0,1016.2,8.89
164.0,999.0,-160.0,1017.96,8.42
157.0,1003.0,-240.0,1018.81,8.35
152.2,1005.8,-320.0,1021.35,8.16
148.8,1009.0,-160.0,1025.3,8.13
146.4,1012.0,-160.0,1029.26,8.1
145.6,1015.4,-160.0,1034.22,8.06
146.6,1022.2,-80.0,1053.17,8.35
150.8,1032.4,-80.0,1074.9,8.88
156.8,1047.8,-80.0,1105.93,9.1
