x_mm,y_mm,speed_mms,distance_mm,angle_deg
-16.67,1226.33,-240.0,1222.32,-1.31
-27.0,1221.67,-160.0,1216.56,-1.74
-34.0,1216.67,0.0,1212.56,-1.75
-37.33,1212.67,-80.0,1210.6,-1.8
-38.0,1209.67,0.0,1207.63,-1.85
-37.67,1207.33,-80.0,1205.54,-1.71
-36.33,1205.33,0.0,1204.48,-1.62
-35.67,1203.33,80.0,1201.57,-1.76
-37.33,1203.0,0.0,1204.7,-1.95
-39.67,1203.33,0.0,1205.7,-1.95
-41.33,1205.67,0.0,1208.73,-1.99
-40.67,1207.67,0.0,1210.63,-1.85
-38.67,1210.0,0.0,1212.51,-1.65
-35.0,1211.33,0.0,1212.4,-1.47
-29.67,1211.33,0.0,1210.22,-1.09
-23.0,1209.33,0.0,1206.09,-0.71
-16.33,1206.0,0.0,1202.05,-0.52
-11.0,1203.33,0.0,1202.02,-0.33
-8.67,1201.67,0.0,1201.03,-0.38
-8.33,1201.67,80.0,1202.04,-0.48
