x_mm,y_mm,speed_mms,distance_mm,angle_deg
194.0,2759.0,-160.0,2765.81,4.02
171.0,2766.0,-80.0,2771.28,3.54
145.0,2772.0,-80.0,2775.79,2.99
121.0,2779.0,-80.0,2781.63,2.49
100.0,2784.0,-80.0,2785.8,2.06
81.0,2789.0,-80.0,2790.18,1.66
64.0,2794.0,-80.0,2794.73,1.31
58.0,2795.0,-80.0,2795.6,1.19
53.0,2797.0,-80.0,2797.5,1.09
47.0,2798.0,-80.0,2798.39,0.96
42.0,2799.0,-80.0,2799.32,0.86
38.0,2800.0,-80.0,2800.26,0.78
33.0,2802.0,-80.0,2802.19,0.67
31.0,2800.0,0.0,2800.17,0.63
38.0,2793.0,0.0,2793.26,0.78
48.0,2785.0,0.0,2785.41,0.99
62.0,2776.0,0.0,2776.69,1.28
75.0,2768.0,0.0,2769.02,1.55
87.0,2759.0,0.0,2760.37,1.81
100.0,2751.0,0.0,2752.82,2.08
