x_mm,y_mm,speed_mms,distance_mm,angle_deg
-1067.5,2414.1,240.0,2656.4,-27.56
-1096.5,2404.2,320.0,2652.43,-27.63
-1124.1,2394.1,390.0,2646.19,-27.65
-1150.3,2383.2,560.0,2637.29,-27.7
-1174.5,2371.3,560.0,2626.16,-27.76
-1196.5,2356.1,480.0,2590.89,-28.22
-1212.5,2338.9,320.0,2560.66,-28.66
-1222.1,2320.1,240.0,2530.78,-28.98
-1226.6,2300.1,160.0,2508.29,-29.37
-1227.4,2280.1,160.0,2487.77,-29.6
-1226.9,2258.3,160.0,2462.71,-29.8
-1225.8,2234.5,160.0,2438.55,-29.99
-1225.4,2208.1,560.0,2413.42,-30.48
-1226.4,2178.8,640.0,2386.94,-31.19
-1228.0,2147.4,160.0,2361.19,-31.65
-1230.1,2117.0,390.0,2338.58,-32.19
-1232.9,2087.1,480.0,2317.81,-32.81
-1236.5,2057.2,480.0,2293.44,-33.39
-1239.4,2023.0,640.0,2232.8,-34.32
-1241.6,1984.2,720.0,2171.55,-35.18
