x_mm,y_mm,speed_mms,distance_mm,angle_deg
554.67,2208.0,560.0,2274.05,13.74
541.67,2210.33,560.0,2277.53,13.46
531.67,2215.0,390.0,2282.21,13.3
525.33,2219.67,80.0,2283.24,13.19
521.67,2222.0,80.0,2281.81,13.15
518.67,2221.33,640.0,2278.2,13.09
515.67,2218.67,560.0,2273.4,13.02
511.0,2215.0,560.0,2267.94,12.87
505.33,2211.0,480.0,2262.71,12.74
499.67,2206.33,390.0,2255.98,12.67
495.33,2201.0,320.0,2249.46,12.63
491.67,2195.0,160.0,2242.74,12.57
488.33,2188.67,80.0,2235.25,12.53
485.33,2182.33,80.0,2228.96,12.51
483.0,2175.67,80.0,2221.69,12.5
480.33,2171.33,790.0,2220.83,12.4
477.33,2169.33,560.0,2221.17,12.32
474.33,2170.0,390.0,2221.72,12.27
470.67,2170.67,880.0,2220.45,12.11
466.67,2170.33,480.0,2217.66,12.02
