x_mm,y_mm,speed_mms,distance_mm,angle_deg
131.6,1367.8,-790.0,1555.05,2.1
113.0,1406.5,-720.0,1600.95,1.97
97.8,1447.2,-880.0,1649.98,1.98
87.1,1491.1,-1190.0,1712.47,2.38
81.7,1540.5,2480.0,1798.35,2.93
80.5,1602.3,-2320.0,1961.55,3.45
83.7,1676.3,-2320.0,2123.16,4.0
91.4,1758.1,-960.0,2240.38,4.33
104.0,1846.0,-720.0,2344.98,5.02
123.5,1938.2,-320.0,2440.21,6.19
151.0,2032.5,-80.0,2518.97,7.57
186.2,2128.2,-80.0,2589.19,9.04
228.6,2224.1,-80.0,2651.99,10.45
271.9,2315.4,-80.0,2671.96,10.87
313.6,2395.7,0.0,2648.37,11.08
352.4,2457.7,0.0,2627.19,11.1
387.2,2503.0,-80.0,2618.41,10.92
418.7,2536.6,-80.0,2615.18,10.67
445.5,2559.9,-80.0,2612.18,10.43
465.5,2574.1,-80.0,2609.4,10.22
