x_mm,y_mm,speed_mms,distance_mm,angle_deg
-829.2,1310.4,-480.0,1658.6,-39.05
-880.7,1302.5,-480.0,1662.17,-41.02
-930.5,1293.9,-390.0,1669.59,-43.2
-979.5,1283.2,-480.0,1679.46,-45.55
-1027.2,1269.5,-240.0,1696.68,-47.01
-1073.8,1253.3,-240.0,1722.14,-48.06
-1120.3,1233.6,-480.0,1748.13,-49.38
-1166.7,1212.8,-390.0,1772.16,-50.89
-1213.7,1191.0,-240.0,1803.59,-52.3
-1263.1,1168.4,-240.0,1851.14,-54.23
-1315.3,1147.0,-240.0,1899.73,-55.57
-1368.0,1127.6,-160.0,1934.3,-56.77
-1420.3,1110.6,-160.0,1967.68,-57.85
-1470.6,1096.8,0.0,1993.55,-58.62
-1519.9,1084.2,0.0,2017.35,-59.27
-1567.8,1071.6,0.0,2036.72,-59.78
-1611.2,1059.0,320.0,2031.07,-60.12
-1649.1,1047.6,390.0,2021.02,-60.21
-1681.1,1037.1,390.0,2011.97,-60.26
-1704.7,1028.0,390.0,2000.68,-60.31
